fips,incidentType,num_disasters,has_data_center,num_data_centers
02220,Tornado,0,0,0
02220,Tropical Storm,0,0,0
02220,Snowstorm,0,0,0
02220,Coastal Storm,0,0,0
02220,Severe Ice Storm,0,0,0
02230,Severe Storm,0,0,0
02230,Fire,0,0,0
02230,Hurricane,0,0,0
02230,Winter Storm,0,0,0
02230,Flood,0,0,0
02230,Tornado,0,0,0
02230,Tropical Storm,0,0,0
02230,Snowstorm,0,0,0
02230,Coastal Storm,0,0,0
02230,Severe Ice Storm,0,0,0
02240,Severe Storm,0,0,0
02240,Fire,0,0,0
02240,Hurricane,0,0,0
02240,Winter Storm,0,0,0
02240,Flood,3,0,0
02240,Tornado,0,0,0
02240,Tropical Storm,0,0,0
02240,Snowstorm,0,0,0
02240,Coastal Storm,0,0,0
02240,Severe Ice Storm,0,0,0
02261,Severe Storm,0,0,0
02261,Fire,0,0,0
02261,Hurricane,0,0,0
02261,Winter Storm,0,0,0
02261,Flood,0,0,0
02261,Tornado,0,0,0
02261,Tropical Storm,0,0,0
02261,Snowstorm,0,0,0
02261,Coastal Storm,0,0,0
02261,Severe Ice Storm,0,0,0
02270,Severe Storm,1,0,0
02270,Fire,0,0,0
02270,Hurricane,0,0,0
02270,Winter Storm,0,0,0
02270,Flood,0,0,0
02270,Tornado,0,0,0
02270,Tropical Storm,0,0,0
02270,Snowstorm,0,0,0
02270,Coastal Storm,0,0,0
02270,Severe Ice Storm,0,0,0
02275,Severe Storm,0,0,0
02275,Fire,0,0,0
02275,Hurricane,0,0,0
02275,Winter Storm,0,0,0
02275,Flood,0,0,0
02275,Tornado,0,0,0
02275,Tropical Storm,0,0,0
02275,Snowstorm,0,0,0
02275,Coastal Storm,0,0,0
02275,Severe Ice Storm,0,0,0
02282,Severe Storm,0,0,0
02282,Fire,0,0,0
02282,Hurricane,0,0,0
02282,Winter Storm,0,0,0
02282,Flood,0,0,0
02282,Tornado,0,0,0
02282,Tropical Storm,0,0,0
02282,Snowstorm,0,0,0
02282,Coastal Storm,0,0,0
02282,Severe Ice Storm,0,0,0
02290,Severe Storm,1,0,0
02290,Fire,1,0,0
02290,Hurricane,0,0,0
02290,Winter Storm,0,0,0
02290,Flood,1,0,0
02290,Tornado,0,0,0
02290,Tropical Storm,0,0,0
02290,Snowstorm,0,0,0
02290,Coastal Storm,0,0,0
02290,Severe Ice Storm,0,0,0
04001,Severe Storm,0,0,0
04001,Fire,0,0,0
04001,Hurricane,0,0,0
04001,Winter Storm,0,0,0
04001,Flood,1,0,0
04001,Tornado,0,0,0
04001,Tropical Storm,0,0,0
04001,Snowstorm,0,0,0
04001,Coastal Storm,0,0,0
04001,Severe Ice Storm,0,0,0
04003,Severe Storm,0,0,0
04003,Fire,0,0,0
04003,Hurricane,0,0,0
04003,Winter Storm,0,0,0
04003,Flood,0,0,0
04003,Tornado,0,0,0
04003,Tropical Storm,0,0,0
04003,Snowstorm,0,0,0
04003,Coastal Storm,0,0,0
04003,Severe Ice Storm,0,0,0
04005,Severe Storm,0,1,1
04005,Fire,3,1,1
04005,Hurricane,0,1,1
04005,Winter Storm,0,1,1
04005,Flood,1,1,1
04005,Tornado,0,1,1
04005,Tropical Storm,0,1,1
04005,Snowstorm,0,1,1
04005,Coastal Storm,0,1,1
04005,Severe Ice Storm,0,1,1
04007,Severe Storm,0,0,0
04007,Fire,3,0,0
04007,Hurricane,0,0,0
04007,Winter Storm,0,0,0
04007,Flood,0,0,0
04007,Tornado,0,0,0
04007,Tropical Storm,0,0,0
04007,Snowstorm,0,0,0
04007,Coastal Storm,0,0,0
04007,Severe Ice Storm,0,0,0
04009,Severe Storm,0,0,0
04009,Fire,0,0,0
04009,Hurricane,0,0,0
04009,Winter Storm,0,0,0
04009,Flood,0,0,0
04009,Tornado,0,0,0
04009,Tropical Storm,0,0,0
04009,Snowstorm,0,0,0
04009,Coastal Storm,0,0,0
04009,Severe Ice Storm,0,0,0
04011,Severe Storm,0,0,0
04011,Fire,0,0,0
04011,Hurricane,0,0,0
04011,Winter Storm,0,0,0
04011,Flood,0,0,0
04011,Tornado,0,0,0
04011,Tropical Storm,0,0,0
04011,Snowstorm,0,0,0
04011,Coastal Storm,0,0,0
04011,Severe Ice Storm,0,0,0
04012,Severe Storm,0,0,0
04012,Fire,0,0,0
04012,Hurricane,0,0,0
04012,Winter Storm,0,0,0
04012,Flood,0,0,0
04012,Tornado,0,0,0
04012,Tropical Storm,0,0,0
04012,Snowstorm,0,0,0
04012,Coastal Storm,0,0,0
04012,Severe Ice Storm,0,0,0
04013,Severe Storm,0,1,21
04013,Fire,8,1,21
04013,Hurricane,0,1,21
04013,Winter Storm,0,1,21
04013,Flood,0,1,21
04013,Tornado,0,1,21
04013,Tropical Storm,0,1,21
04013,Snowstorm,0,1,21
04013,Coastal Storm,0,1,21
04013,Severe Ice Storm,0,1,21
04015,Severe Storm,0,0,0
04015,Fire,0,0,0
04015,Hurricane,0,0,0
04015,Winter Storm,0,0,0
04015,Flood,0,0,0
04015,Tornado,0,0,0
04015,Tropical Storm,0,0,0
04015,Snowstorm,0,0,0
04015,Coastal Storm,0,0,0
04015,Severe Ice Storm,0,0,0
04017,Severe Storm,0,0,0
04017,Fire,0,0,0
04017,Hurricane,0,0,0
04017,Winter Storm,0,0,0
04017,Flood,1,0,0
04017,Tornado,0,0,0
04017,Tropical Storm,0,0,0
04017,Snowstorm,0,0,0
04017,Coastal Storm,0,0,0
04017,Severe Ice Storm,0,0,0
04019,Severe Storm,0,1,3
04019,Fire,1,1,3
04019,Hurricane,0,1,3
04019,Winter Storm,0,1,3
04019,Flood,0,1,3
04019,Tornado,0,1,3
04019,Tropical Storm,0,1,3
04019,Snowstorm,0,1,3
04019,Coastal Storm,0,1,3
04019,Severe Ice Storm,0,1,3
04021,Severe Storm,0,1,7
04021,Fire,4,1,7
04021,Hurricane,0,1,7
04021,Winter Storm,0,1,7
04021,Flood,0,1,7
04021,Tornado,0,1,7
04021,Tropical Storm,0,1,7
04021,Snowstorm,0,1,7
04021,Coastal Storm,0,1,7
04021,Severe Ice Storm,0,1,7
04023,Severe Storm,0,0,0
04023,Fire,0,0,0
04023,Hurricane,0,0,0
04023,Winter Storm,0,0,0
04023,Flood,0,0,0
04023,Tornado,0,0,0
04023,Tropical Storm,0,0,0
04023,Snowstorm,0,0,0
04023,Coastal Storm,0,0,0
04023,Severe Ice Storm,0,0,0
04025,Severe Storm,0,1,1
04025,Fire,2,1,1
04025,Hurricane,0,1,1
04025,Winter Storm,0,1,1
04025,Flood,0,1,1
04025,Tornado,0,1,1
04025,Tropical Storm,0,1,1
04025,Snowstorm,0,1,1
04025,Coastal Storm,0,1,1
04025,Severe Ice Storm,0,1,1
04027,Severe Storm,0,0,0
04027,Fire,0,0,0
04027,Hurricane,0,0,0
04027,Winter Storm,0,0,0
04027,Flood,0,0,0
04027,Tornado,0,0,0
04027,Tropical Storm,0,0,0
04027,Snowstorm,0,0,0
04027,Coastal Storm,0,0,0
04027,Severe Ice Storm,0,0,0
05001,Severe Storm,1,0,0
05001,Fire,0,0,0
05001,Hurricane,1,0,0
05001,Winter Storm,0,0,0
05001,Flood,2,0,0
05001,Tornado,1,0,0
05001,Tropical Storm,0,0,0
05001,Snowstorm,0,0,0
05001,Coastal Storm,0,0,0
05001,Severe Ice Storm,0,0,0
05003,Severe Storm,0,0,0
05003,Fire,0,0,0
05003,Hurricane,1,0,0
05003,Winter Storm,0,0,0
05003,Flood,0,0,0
05003,Tornado,0,0,0
05003,Tropical Storm,0,0,0
05003,Snowstorm,0,0,0
05003,Coastal Storm,0,0,0
05003,Severe Ice Storm,0,0,0
05005,Severe Storm,1,0,0
05005,Fire,0,0,0
05005,Hurricane,1,0,0
05005,Winter Storm,0,0,0
05005,Flood,0,0,0
05005,Tornado,0,0,0
05005,Tropical Storm,0,0,0
05005,Snowstorm,0,0,0
05005,Coastal Storm,0,0,0
05005,Severe Ice Storm,0,0,0
05007,Severe Storm,1,0,0
05007,Fire,0,0,0
05007,Hurricane,1,0,0
05007,Winter Storm,0,0,0
05007,Flood,0,0,0
05007,Tornado,0,0,0
05007,Tropical Storm,0,0,0
05007,Snowstorm,0,0,0
05007,Coastal Storm,0,0,0
05007,Severe Ice Storm,0,0,0
05009,Severe Storm,1,1,1
05009,Fire,0,1,1
05009,Hurricane,1,1,1
05009,Winter Storm,0,1,1
05009,Flood,0,1,1
05009,Tornado,0,1,1
05009,Tropical Storm,0,1,1
05009,Snowstorm,0,1,1
05009,Coastal Storm,0,1,1
05009,Severe Ice Storm,0,1,1
05011,Severe Storm,0,0,0
05011,Fire,0,0,0
05011,Hurricane,1,0,0
05011,Winter Storm,1,0,0
05011,Flood,0,0,0
05011,Tornado,1,0,0
05011,Tropical Storm,0,0,0
05011,Snowstorm,0,0,0
05011,Coastal Storm,0,0,0
05011,Severe Ice Storm,0,0,0
05013,Severe Storm,0,0,0
05013,Fire,0,0,0
05013,Hurricane,1,0,0
05013,Winter Storm,1,0,0
05013,Flood,0,0,0
05013,Tornado,0,0,0
05013,Tropical Storm,0,0,0
05013,Snowstorm,0,0,0
05013,Coastal Storm,0,0,0
05013,Severe Ice Storm,0,0,0
05015,Severe Storm,1,1,1
05015,Fire,0,1,1
05015,Hurricane,1,1,1
05015,Winter Storm,0,1,1
05015,Flood,0,1,1
05015,Tornado,0,1,1
05015,Tropical Storm,0,1,1
05015,Snowstorm,0,1,1
05015,Coastal Storm,0,1,1
05015,Severe Ice Storm,0,1,1
05017,Severe Storm,0,0,0
05017,Fire,0,0,0
05017,Hurricane,1,0,0
05017,Winter Storm,0,0,0
05017,Flood,2,0,0
05017,Tornado,0,0,0
05017,Tropical Storm,0,0,0
05017,Snowstorm,0,0,0
05017,Coastal Storm,0,0,0
05017,Severe Ice Storm,0,0,0
05019,Severe Storm,0,0,0
05019,Fire,0,0,0
05019,Hurricane,1,0,0
05019,Winter Storm,0,0,0
05019,Flood,0,0,0
05019,Tornado,0,0,0
05019,Tropical Storm,0,0,0
05019,Snowstorm,0,0,0
05019,Coastal Storm,0,0,0
05019,Severe Ice Storm,0,0,0
05021,Severe Storm,0,0,0
05021,Fire,0,0,0
05021,Hurricane,1,0,0
05021,Winter Storm,0,0,0
05021,Flood,0,0,0
05021,Tornado,0,0,0
05021,Tropical Storm,0,0,0
05021,Snowstorm,0,0,0
05021,Coastal Storm,0,0,0
05021,Severe Ice Storm,0,0,0
05023,Severe Storm,0,0,0
05023,Fire,0,0,0
05023,Hurricane,1,0,0
05023,Winter Storm,0,0,0
05023,Flood,0,0,0
05023,Tornado,0,0,0
05023,Tropical Storm,0,0,0
05023,Snowstorm,0,0,0
05023,Coastal Storm,0,0,0
05023,Severe Ice Storm,0,0,0
05025,Severe Storm,0,0,0
05025,Fire,0,0,0
05025,Hurricane,1,0,0
05025,Winter Storm,1,0,0
05025,Flood,0,0,0
05025,Tornado,1,0,0
05025,Tropical Storm,0,0,0
05025,Snowstorm,0,0,0
05025,Coastal Storm,0,0,0
05025,Severe Ice Storm,0,0,0
05027,Severe Storm,0,0,0
05027,Fire,0,0,0
05027,Hurricane,1,0,0
05027,Winter Storm,0,0,0
05027,Flood,0,0,0
05027,Tornado,0,0,0
05027,Tropical Storm,0,0,0
05027,Snowstorm,0,0,0
05027,Coastal Storm,0,0,0
05027,Severe Ice Storm,0,0,0
05029,Severe Storm,0,0,0
05029,Fire,0,0,0
05029,Hurricane,1,0,0
05029,Winter Storm,0,0,0
05029,Flood,2,0,0
05029,Tornado,0,0,0
05029,Tropical Storm,0,0,0
05029,Snowstorm,0,0,0
05029,Coastal Storm,0,0,0
05029,Severe Ice Storm,0,0,0
05031,Severe Storm,0,0,0
05031,Fire,0,0,0
05031,Hurricane,1,0,0
05031,Winter Storm,0,0,0
05031,Flood,0,0,0
05031,Tornado,2,0,0
05031,Tropical Storm,0,0,0
05031,Snowstorm,0,0,0
05031,Coastal Storm,0,0,0
05031,Severe Ice Storm,0,0,0
05033,Severe Storm,0,0,0
05033,Fire,0,0,0
05033,Hurricane,1,0,0
05033,Winter Storm,0,0,0
05033,Flood,2,0,0
05033,Tornado,0,0,0
05033,Tropical Storm,0,0,0
05033,Snowstorm,0,0,0
05033,Coastal Storm,0,0,0
05033,Severe Ice Storm,0,0,0
05035,Severe Storm,0,1,1
05035,Fire,0,1,1
05035,Hurricane,1,1,1
05035,Winter Storm,0,1,1
05035,Flood,0,1,1
05035,Tornado,0,1,1
05035,Tropical Storm,0,1,1
05035,Snowstorm,0,1,1
05035,Coastal Storm,0,1,1
05035,Severe Ice Storm,0,1,1
05037,Severe Storm,1,0,0
05037,Fire,0,0,0
05037,Hurricane,1,0,0
05037,Winter Storm,0,0,0
05037,Flood,0,0,0
05037,Tornado,0,0,0
05037,Tropical Storm,0,0,0
05037,Snowstorm,0,0,0
05037,Coastal Storm,0,0,0
05037,Severe Ice Storm,0,0,0
05039,Severe Storm,0,0,0
05039,Fire,0,0,0
05039,Hurricane,1,0,0
05039,Winter Storm,1,0,0
05039,Flood,0,0,0
05039,Tornado,1,0,0
05039,Tropical Storm,0,0,0
05039,Snowstorm,0,0,0
05039,Coastal Storm,0,0,0
05039,Severe Ice Storm,0,0,0
05041,Severe Storm,0,0,0
05041,Fire,0,0,0
05041,Hurricane,1,0,0
05041,Winter Storm,1,0,0
05041,Flood,2,0,0
05041,Tornado,1,0,0
05041,Tropical Storm,0,0,0
05041,Snowstorm,0,0,0
05041,Coastal Storm,0,0,0
05041,Severe Ice Storm,0,0,0
05043,Severe Storm,0,0,0
05043,Fire,0,0,0
05043,Hurricane,1,0,0
05043,Winter Storm,1,0,0
05043,Flood,0,0,0
05043,Tornado,1,0,0
05043,Tropical Storm,0,0,0
05043,Snowstorm,0,0,0
05043,Coastal Storm,0,0,0
05043,Severe Ice Storm,0,0,0
05045,Severe Storm,1,0,0
05045,Fire,0,0,0
05045,Hurricane,1,0,0
05045,Winter Storm,0,0,0
05045,Flood,2,0,0
05045,Tornado,0,0,0
05045,Tropical Storm,0,0,0
05045,Snowstorm,0,0,0
05045,Coastal Storm,0,0,0
05045,Severe Ice Storm,0,0,0
05047,Severe Storm,0,0,0
05047,Fire,0,0,0
05047,Hurricane,1,0,0
05047,Winter Storm,0,0,0
05047,Flood,2,0,0
05047,Tornado,0,0,0
05047,Tropical Storm,0,0,0
05047,Snowstorm,0,0,0
05047,Coastal Storm,0,0,0
05047,Severe Ice Storm,0,0,0
05049,Severe Storm,1,0,0
05049,Fire,0,0,0
05049,Hurricane,1,0,0
05049,Winter Storm,0,0,0
05049,Flood,0,0,0
05049,Tornado,0,0,0
05049,Tropical Storm,0,0,0
05049,Snowstorm,0,0,0
05049,Coastal Storm,0,0,0
05049,Severe Ice Storm,0,0,0
05051,Severe Storm,0,0,0
05051,Fire,0,0,0
05051,Hurricane,1,0,0
05051,Winter Storm,0,0,0
05051,Flood,0,0,0
05051,Tornado,0,0,0
05051,Tropical Storm,0,0,0
05051,Snowstorm,0,0,0
05051,Coastal Storm,0,0,0
05051,Severe Ice Storm,0,0,0
05053,Severe Storm,0,0,0
05053,Fire,0,0,0
05053,Hurricane,1,0,0
05053,Winter Storm,1,0,0
05053,Flood,0,0,0
05053,Tornado,1,0,0
05053,Tropical Storm,0,0,0
05053,Snowstorm,0,0,0
05053,Coastal Storm,0,0,0
05053,Severe Ice Storm,0,0,0
05055,Severe Storm,1,0,0
05055,Fire,0,0,0
05055,Hurricane,1,0,0
05055,Winter Storm,0,0,0
05055,Flood,0,0,0
05055,Tornado,0,0,0
05055,Tropical Storm,0,0,0
05055,Snowstorm,0,0,0
05055,Coastal Storm,0,0,0
05055,Severe Ice Storm,0,0,0
05057,Severe Storm,0,0,0
05057,Fire,0,0,0
05057,Hurricane,1,0,0
05057,Winter Storm,0,0,0
05057,Flood,0,0,0
05057,Tornado,0,0,0
05057,Tropical Storm,0,0,0
05057,Snowstorm,0,0,0
05057,Coastal Storm,0,0,0
05057,Severe Ice Storm,0,0,0
05059,Severe Storm,0,0,0
05059,Fire,0,0,0
05059,Hurricane,1,0,0
05059,Winter Storm,0,0,0
05059,Flood,0,0,0
05059,Tornado,0,0,0
05059,Tropical Storm,0,0,0
05059,Snowstorm,0,0,0
05059,Coastal Storm,0,0,0
05059,Severe Ice Storm,0,0,0
05061,Severe Storm,0,0,0
05061,Fire,0,0,0
05061,Hurricane,1,0,0
05061,Winter Storm,0,0,0
05061,Flood,0,0,0
05061,Tornado,0,0,0
05061,Tropical Storm,0,0,0
05061,Snowstorm,0,0,0
05061,Coastal Storm,0,0,0
05061,Severe Ice Storm,0,0,0
05063,Severe Storm,0,0,0
05063,Fire,0,0,0
05063,Hurricane,1,0,0
05063,Winter Storm,0,0,0
05063,Flood,0,0,0
05063,Tornado,0,0,0
05063,Tropical Storm,0,0,0
05063,Snowstorm,0,0,0
05063,Coastal Storm,0,0,0
05063,Severe Ice Storm,0,0,0
05065,Severe Storm,0,0,0
05065,Fire,0,0,0
05065,Hurricane,1,0,0
05065,Winter Storm,0,0,0
05065,Flood,0,0,0
05065,Tornado,0,0,0
05065,Tropical Storm,0,0,0
05065,Snowstorm,0,0,0
05065,Coastal Storm,0,0,0
05065,Severe Ice Storm,0,0,0
05067,Severe Storm,0,0,0
05067,Fire,0,0,0
05067,Hurricane,1,0,0
05067,Winter Storm,0,0,0
05067,Flood,0,0,0
05067,Tornado,1,0,0
05067,Tropical Storm,0,0,0
05067,Snowstorm,0,0,0
05067,Coastal Storm,0,0,0
05067,Severe Ice Storm,0,0,0
05069,Severe Storm,0,0,0
05069,Fire,0,0,0
05069,Hurricane,1,0,0
05069,Winter Storm,1,0,0
05069,Flood,2,0,0
05069,Tornado,1,0,0
05069,Tropical Storm,0,0,0
05069,Snowstorm,0,0,0
05069,Coastal Storm,0,0,0
05069,Severe Ice Storm,0,0,0
05071,Severe Storm,0,1,1
05071,Fire,0,1,1
05071,Hurricane,1,1,1
05071,Winter Storm,0,1,1
05071,Flood,2,1,1
05071,Tornado,0,1,1
05071,Tropical Storm,0,1,1
05071,Snowstorm,0,1,1
05071,Coastal Storm,0,1,1
05071,Severe Ice Storm,0,1,1
05073,Severe Storm,0,0,0
05073,Fire,0,0,0
05073,Hurricane,1,0,0
05073,Winter Storm,0,0,0
05073,Flood,0,0,0
05073,Tornado,0,0,0
05073,Tropical Storm,0,0,0
05073,Snowstorm,0,0,0
05073,Coastal Storm,0,0,0
05073,Severe Ice Storm,0,0,0
05075,Severe Storm,0,0,0
05075,Fire,0,0,0
05075,Hurricane,1,0,0
05075,Winter Storm,0,0,0
05075,Flood,0,0,0
05075,Tornado,0,0,0
05075,Tropical Storm,0,0,0
05075,Snowstorm,0,0,0
05075,Coastal Storm,0,0,0
05075,Severe Ice Storm,0,0,0
05077,Severe Storm,0,0,0
05077,Fire,0,0,0
05077,Hurricane,1,0,0
05077,Winter Storm,0,0,0
05077,Flood,0,0,0
05077,Tornado,0,0,0
05077,Tropical Storm,0,0,0
05077,Snowstorm,0,0,0
05077,Coastal Storm,0,0,0
05077,Severe Ice Storm,0,0,0
05079,Severe Storm,0,0,0
05079,Fire,0,0,0
05079,Hurricane,1,0,0
05079,Winter Storm,1,0,0
05079,Flood,2,0,0
05079,Tornado,1,0,0
05079,Tropical Storm,0,0,0
05079,Snowstorm,0,0,0
05079,Coastal Storm,0,0,0
05079,Severe Ice Storm,0,0,0
05081,Severe Storm,0,0,0
05081,Fire,0,0,0
05081,Hurricane,1,0,0
05081,Winter Storm,0,0,0
05081,Flood,0,0,0
05081,Tornado,0,0,0
05081,Tropical Storm,0,0,0
05081,Snowstorm,0,0,0
05081,Coastal Storm,0,0,0
05081,Severe Ice Storm,0,0,0
05083,Severe Storm,0,0,0
05083,Fire,0,0,0
05083,Hurricane,1,0,0
05083,Winter Storm,0,0,0
05083,Flood,2,0,0
05083,Tornado,0,0,0
05083,Tropical Storm,0,0,0
05083,Snowstorm,0,0,0
05083,Coastal Storm,0,0,0
05083,Severe Ice Storm,0,0,0
05085,Severe Storm,2,0,0
05085,Fire,0,0,0
05085,Hurricane,1,0,0
05085,Winter Storm,0,0,0
05085,Flood,0,0,0
05085,Tornado,0,0,0
05085,Tropical Storm,0,0,0
05085,Snowstorm,0,0,0
05085,Coastal Storm,0,0,0
05085,Severe Ice Storm,0,0,0
05087,Severe Storm,1,0,0
05087,Fire,0,0,0
05087,Hurricane,1,0,0
05087,Winter Storm,0,0,0
05087,Flood,1,0,0
05087,Tornado,0,0,0
05087,Tropical Storm,0,0,0
05087,Snowstorm,0,0,0
05087,Coastal Storm,0,0,0
05087,Severe Ice Storm,0,0,0
05089,Severe Storm,1,1,1
05089,Fire,0,1,1
05089,Hurricane,1,1,1
05089,Winter Storm,0,1,1
05089,Flood,0,1,1
05089,Tornado,0,1,1
05089,Tropical Storm,0,1,1
05089,Snowstorm,0,1,1
05089,Coastal Storm,0,1,1
05089,Severe Ice Storm,0,1,1
05091,Severe Storm,0,0,0
05091,Fire,0,0,0
05091,Hurricane,1,0,0
05091,Winter Storm,0,0,0
05091,Flood,0,0,0
05091,Tornado,0,0,0
05091,Tropical Storm,0,0,0
05091,Snowstorm,0,0,0
05091,Coastal Storm,0,0,0
05091,Severe Ice Storm,0,0,0
05093,Severe Storm,0,0,0
05093,Fire,0,0,0
05093,Hurricane,1,0,0
05093,Winter Storm,0,0,0
05093,Flood,0,0,0
05093,Tornado,1,0,0
05093,Tropical Storm,0,0,0
05093,Snowstorm,0,0,0
05093,Coastal Storm,0,0,0
05093,Severe Ice Storm,0,0,0
05095,Severe Storm,0,0,0
05095,Fire,0,0,0
05095,Hurricane,1,0,0
05095,Winter Storm,0,0,0
05095,Flood,0,0,0
05095,Tornado,1,0,0
05095,Tropical Storm,0,0,0
05095,Snowstorm,0,0,0
05095,Coastal Storm,0,0,0
05095,Severe Ice Storm,0,0,0
05097,Severe Storm,0,0,0
05097,Fire,0,0,0
05097,Hurricane,1,0,0
05097,Winter Storm,0,0,0
05097,Flood,0,0,0
05097,Tornado,0,0,0
05097,Tropical Storm,0,0,0
05097,Snowstorm,0,0,0
05097,Coastal Storm,0,0,0
05097,Severe Ice Storm,0,0,0
05099,Severe Storm,1,0,0
05099,Fire,0,0,0
05099,Hurricane,1,0,0
05099,Winter Storm,1,0,0
05099,Flood,0,0,0
05099,Tornado,0,0,0
05099,Tropical Storm,0,0,0
05099,Snowstorm,0,0,0
05099,Coastal Storm,0,0,0
05099,Severe Ice Storm,0,0,0
05101,Severe Storm,0,1,1
05101,Fire,0,1,1
05101,Hurricane,1,1,1
05101,Winter Storm,0,1,1
05101,Flood,1,1,1
05101,Tornado,0,1,1
05101,Tropical Storm,0,1,1
05101,Snowstorm,0,1,1
05101,Coastal Storm,0,1,1
05101,Severe Ice Storm,0,1,1
05103,Severe Storm,0,0,0
05103,Fire,0,0,0
05103,Hurricane,1,0,0
05103,Winter Storm,1,0,0
05103,Flood,0,0,0
05103,Tornado,1,0,0
05103,Tropical Storm,0,0,0
05103,Snowstorm,0,0,0
05103,Coastal Storm,0,0,0
05103,Severe Ice Storm,0,0,0
05105,Severe Storm,0,0,0
05105,Fire,0,0,0
05105,Hurricane,1,0,0
05105,Winter Storm,0,0,0
05105,Flood,2,0,0
05105,Tornado,0,0,0
05105,Tropical Storm,0,0,0
05105,Snowstorm,0,0,0
05105,Coastal Storm,0,0,0
05105,Severe Ice Storm,0,0,0
05107,Severe Storm,0,0,0
05107,Fire,0,0,0
05107,Hurricane,1,0,0
05107,Winter Storm,0,0,0
05107,Flood,0,0,0
05107,Tornado,1,0,0
05107,Tropical Storm,0,0,0
05107,Snowstorm,0,0,0
05107,Coastal Storm,0,0,0
05107,Severe Ice Storm,0,0,0
05109,Severe Storm,0,0,0
05109,Fire,0,0,0
05109,Hurricane,1,0,0
05109,Winter Storm,0,0,0
05109,Flood,0,0,0
05109,Tornado,0,0,0
05109,Tropical Storm,0,0,0
05109,Snowstorm,0,0,0
05109,Coastal Storm,0,0,0
05109,Severe Ice Storm,0,0,0
05111,Severe Storm,1,0,0
05111,Fire,0,0,0
05111,Hurricane,1,0,0
05111,Winter Storm,0,0,0
05111,Flood,0,0,0
05111,Tornado,1,0,0
05111,Tropical Storm,0,0,0
05111,Snowstorm,0,0,0
05111,Coastal Storm,0,0,0
05111,Severe Ice Storm,0,0,0
05113,Severe Storm,0,0,0
05113,Fire,0,0,0
05113,Hurricane,1,0,0
05113,Winter Storm,0,0,0
05113,Flood,0,0,0
05113,Tornado,0,0,0
05113,Tropical Storm,0,0,0
05113,Snowstorm,0,0,0
05113,Coastal Storm,0,0,0
05113,Severe Ice Storm,0,0,0
05115,Severe Storm,0,1,1
05115,Fire,0,1,1
05115,Hurricane,1,1,1
05115,Winter Storm,0,1,1
05115,Flood,2,1,1
05115,Tornado,0,1,1
05115,Tropical Storm,0,1,1
05115,Snowstorm,0,1,1
05115,Coastal Storm,0,1,1
05115,Severe Ice Storm,0,1,1
05117,Severe Storm,0,0,0
05117,Fire,0,0,0
05117,Hurricane,1,0,0
05117,Winter Storm,0,0,0
05117,Flood,0,0,0
05117,Tornado,0,0,0
05117,Tropical Storm,0,0,0
05117,Snowstorm,0,0,0
05117,Coastal Storm,0,0,0
05117,Severe Ice Storm,0,0,0
05119,Severe Storm,1,1,1
05119,Fire,0,1,1
05119,Hurricane,1,1,1
05119,Winter Storm,0,1,1
05119,Flood,2,1,1
05119,Tornado,0,1,1
05119,Tropical Storm,0,1,1
05119,Snowstorm,0,1,1
05119,Coastal Storm,0,1,1
05119,Severe Ice Storm,0,1,1
05121,Severe Storm,1,0,0
05121,Fire,0,0,0
05121,Hurricane,1,0,0
05121,Winter Storm,0,0,0
05121,Flood,0,0,0
05121,Tornado,0,0,0
05121,Tropical Storm,0,0,0
05121,Snowstorm,0,0,0
05121,Coastal Storm,0,0,0
05121,Severe Ice Storm,0,0,0
05123,Severe Storm,0,1,1
05123,Fire,0,1,1
05123,Hurricane,1,1,1
05123,Winter Storm,0,1,1
05123,Flood,0,1,1
05123,Tornado,0,1,1
05123,Tropical Storm,0,1,1
05123,Snowstorm,0,1,1
05123,Coastal Storm,0,1,1
05123,Severe Ice Storm,0,1,1
05125,Severe Storm,0,1,1
05125,Fire,0,1,1
05125,Hurricane,1,1,1
05125,Winter Storm,0,1,1
05125,Flood,0,1,1
05125,Tornado,0,1,1
05125,Tropical Storm,0,1,1
05125,Snowstorm,0,1,1
05125,Coastal Storm,0,1,1
05125,Severe Ice Storm,0,1,1
05127,Severe Storm,0,0,0
05127,Fire,0,0,0
05127,Hurricane,1,0,0
05127,Winter Storm,0,0,0
05127,Flood,0,0,0
05127,Tornado,0,0,0
05127,Tropical Storm,0,0,0
05127,Snowstorm,0,0,0
05127,Coastal Storm,0,0,0
05127,Severe Ice Storm,0,0,0
05129,Severe Storm,0,0,0
05129,Fire,0,0,0
05129,Hurricane,1,0,0
05129,Winter Storm,1,0,0
05129,Flood,1,0,0
05129,Tornado,0,0,0
05129,Tropical Storm,0,0,0
05129,Snowstorm,0,0,0
05129,Coastal Storm,0,0,0
05129,Severe Ice Storm,0,0,0
05131,Severe Storm,0,0,0
05131,Fire,0,0,0
05131,Hurricane,1,0,0
05131,Winter Storm,0,0,0
05131,Flood,2,0,0
05131,Tornado,0,0,0
05131,Tropical Storm,0,0,0
05131,Snowstorm,0,0,0
05131,Coastal Storm,0,0,0
05131,Severe Ice Storm,0,0,0
05133,Severe Storm,0,0,0
05133,Fire,0,0,0
05133,Hurricane,1,0,0
05133,Winter Storm,0,0,0
05133,Flood,0,0,0
05133,Tornado,0,0,0
05133,Tropical Storm,0,0,0
05133,Snowstorm,0,0,0
05133,Coastal Storm,0,0,0
05133,Severe Ice Storm,0,0,0
